course_title,course_detail,course_url
"[과정평가형] 멀티미디어콘텐츠제작전문가 취득과정 (영상편집,프리미어,애펙,C4D) A","'- 과정평가형 멀티미디어콘텐츠제작전문가 자격증 취득을 목표로 한다.
- 멀티미디어 정보를 컴퓨터를 통하여 시청각적으로 표현하며, 인터넷 또는 컴퓨터 통신이나 CD-ROM, DVD 등 멀티미디어 매체를 위한 콘텐츠를 제작하는 직무를 수행할 수 있는 인력 양성을 목표로 한다.
- 프로토타입 제작을 바탕으로 정보구조와 설계를 통해 사용성과 매체의 특성을 이해하고 시각적으로 구조화하며, 이를 바탕으로 구성요소를 효과적으로 디자인 할 수 있다.
- 색채디자인 콘셉트에 선정된 아이디어 시안을 디지털 컬러로 표현하고 시뮬레이션을 통해 컬러 매니지먼트를 할 수 있다.
- 기획된 시나리오와 설정된 디자인을 기반으로 하여 작품의 전반을 연출하여 애니메이션 콘텐츠 제작을 위한 스토리보드 제작 할 수 있다.
- 영상콘텐츠제작을 위한 아이템을 선정, 기획의도, 구성내용을 반영한 기획서를 작성하고, 스태프를 구성하며, 시각적효과를 높이기 위해 CGI/VFX 소스들을 제작 및 합성 과정을 관리, 감독할 수 있다.
- 시각효과 제작을 위해 리깅, 키프레임 애니메이션, 디지타이징 작업을 포함하는 실무 제작을 하고, 이를 기반으로 자막, CG, 타이틀편집과 A/V체크를 해서 최종본을 완성할 수 있다.
- 응용소프트웨어 개발을 위한 네트워크, 미들웨어, 데이터베이스의 기초 기술을 적용하여 UI 요구사항 확인및 설계한 UI 설계를 기반으로 화면을 구현 할 수 있다.
- 프로그램 편집을 위한 촬영원본 확인하고 편집내용 순서를 정하여 가편집을 진행하여 이를 기반으로 최종 내레이션, 음악･음향 및 영상 후반작업을 수행할 수 있다.
- 프로그램 완성을 위한 타이틀그래픽, 자막, CG(컴퓨터그래픽)를 제작하여, 이를 기반으로 비디오 작업, 오디오 작업, 컴퓨터그래픽 작업을 통해 편집을 완성할 수 있다.
- 광고주의 광고 목표에 맞는 광고 제작을 위하여 광고 콘셉트를 설정하고 창의적인 아이디어를 도출하여 표현전략을 할 수 있다.
- 광고 콘셉트 표현 및 구현을 위한 일러스트레이션 계획 수립, 수작업 및 컴퓨터 일러스트레이션, 2D 이미지제작, 합성, 보정, 타이포그래피를 제작하며, 3D 모델링, 3D 애니메이션, 3D 렌더링을 할 수 있다.
- 광고콘셉트 구현 및 표현을 위한 2D그래픽, 3D그래픽, 시각효과 합성하여 모션그래픽스, 영상편집, 영상 CG를 제작할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000500664&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020021435&tracseReqstsCd=&focusId=
"(공공디자인) AI를 활용한 시각디자인 실무(포토샵, 일러스트. 인디자인, 포폴) 양성과정B","1. 일반 공중의 공공성과 심미성을 향상시키도록 국가,지자체 및 공공기관의 브랜드, 각종 용품이나 전시물 등을 디자인 제작하는 능력을 함양한다.
2. 시각정보 전달을 목적으로 콘셉트에 맞는 아이디어를 발상하여 디자인 요소를 시각화하고 매체별 다양한 제작기법을 활용하여 창의적으로 표현하는 능력을 함양한다.
3. 전시장에서 전시물과 수요자간의 효과적 커뮤니케이션을 극대화 하기위해 클라이언트의 요구사항을 바탕으로 전시콘텐츠 수요자와 공급자의 요구에 맞게 창의적 전시공간을 조사, 기획하는 능력을 함양한다.
4. 색채와 관련된 자료를 수집하고 분석하여 다양한 디자인 환경에서 요구하는 용도와 목적에 맞게 매체별 색채를 기획하고 개발하여 표현하는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000487701&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020014653&tracseReqstsCd=&focusId=
"[출판] AI를 활용한 디지털편집디자인(일러스트,포토샵,인디자인) 실무양성과정B","출판물의 원고를 컴퓨터 및 주변기기를 이용하여 기획ㆍ편집ㆍ디자인하여 제작할 수 있는 능력을 배양하는 것을 목표로 한다.

1. 출판물의 편집디자인을 수행하기 위하여 특성에 맞게 그리드 설정 후 편집디자인을 실행하여 결과물을 검수하는 능력을 목표를 한다.
2. 출판물에 적합한 드로잉 콘셉트를 파악하고 드로잉 소프트웨어를 활용하여 이미지를 만들고, 용도별 결과물을 제작하는 능력을 목표로 한다.
3. 출판물의 특성에 맞는 사진 이미지를 디자인하기 위하여 내용에 맞는 사진 이미지를 선정하고 디자인하여 결과물을 검수하는 능력을 목표를 한다.
4. 출판물 제작을 위한 편집 관련 기기와 각종 애플리케이션을 사용하여, 기획 수립된 판형과 레이아웃 원칙에 맞추어 원고를 인쇄 가능하도록 조판 편집하는 능력을 목표로 한다.
5. 원고의 특성과 가독성을 고려하여 편집 기획에 부합하는 출판물의 체재와 판면을 구성하고, 그에 따라 수집·가공한 편집 자료를 바탕으로 원고를 배치하고 제작 사양을 결정하는 능력을 목표로 한다.
6. 출판물의 편집디자인 작업을 수행하기 위하여 유사한 디자인 자료를 조사·선정하고 저작권을 관리하는 능력을 목표로 한다.
7. 기획의도에 맞는 편집디자인 콘셉트를 결정하고 이를 최적화하기 위해 출판물의 구성 요소를 결정하며, 기획의도에 맞는 통합적인 개념과 아이디어를 도출하여 최적의 편집 형식을 계획하는 능력을 목표로 한다.
8. 편집디자인의 포맷을 확정하기 위하여 기획의도를 파악하고 디자인 요소를 선정하여 시안을 디자인하고 완성된 시안을 제작하는 능력을 목표로 한다..
9. 출판물을 의뢰한 고객이 원하는 다양한 요구를 충족시키기 위하여 고객의 요청사항을 정확히 파악하고 고객자료를 검토하여 업무 일정과 계약서 작업 같은 작업 프로세스를 설계하고 분석하는 능력을 목표로 한다.
10. 실제 출판물의 편집디자인을 수행하는 소프트웨어 툴을 활용해서 콘텐츠의 레이아웃, 타이포그래피, 색상, 각종 그래픽 자료를 사용하여 디자인 작업을 수행하는 능력을 목표로 한다.
11. 편집디자인을 최종 확인하기 위하여 수정 보완하고 인쇄 상태와 후가공 작업을 점검하는 능력을 목표로 한다.
12. 출판물을 전자출판물로 생산하기 위하여 변환 형식을 결정하고 완성본의 파일 관리와 유통계획을 수립하는 능력을 목표로 한다.
13. 결과 도출을 위한 기획 단계에서 자신의 아이디어를 구체화하고, 파이어플라이를 활용한 AI 이미지 생성으로 아이디어를 시각화 시키는 능력을 목표로 한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000493239&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020059503&tracseReqstsCd=&focusId=
"실내건축설계(캐드,스케치업,맥스)","1. 건축의 실내공간에서 기능적, 미적 내용을 포함한 공간 사용자의 요구를 수용하기 위하여 현장분석자료 및 전문지식을 바탕으로 설계도구를 사용해 설계도서를 작성하는 업무에 종사할 수 있는 인재양성을 목표로 한다.
2. 설계된 도면을 3D로 모델링 및 랜더링 할 수 있는 능력을 함양 할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000488375&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020025920&tracseReqstsCd=&focusId=
헬스케어 데이터 기반 인공지능 디지털 의료 웹 서비스 개발자 양성과정,"
- 의료 데이터 분석, AI 모델 개발, 클라우드 인프라 구축 및 웹 서비스 개발의 기초 지식을 보유한 훈련생은
- 헬스케어 데이터 최적화, FastAPI 기반 RESTful API 설계 및 비동기 서비스 개발, AWS 및 GCP 기반 클라우드 환경 구축과 AI 모델 서빙 및 성능 최적화, 대규모 데이터 처리 및 의료 데이터 보안 기술을 적용한 프로젝트에서 기획, 개발, 테스트 및 배포 전 과정을 수행할 수 있다.
- 현업과 유사한 프로젝트 기반 학습 환경에서 최종 결과물 완성도 80% 이상 달성과 국가직무능력표준(NCS) 평가 평균 80점 이상 달성을 목표로 하며,
- 이를 통해 의료 AI 및 디지털 헬스케어 산업에서 필요로 하는 웹 서비스 개발자 직무 취업을 목표로 한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20250000501719&tracseTme=3&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500042311334&tracseReqstsCd=&focusId=
"[출판]출판편집디자인 취업을 위한 AI활용 트렌디한 디자이너(일러,포토,인디자인)","1. 여러 가지 출판물의 원고를 컴퓨터 및 주변기기를 이용하여 기획･편집･디자인하여 제작할 수 있는 능력을 함양한다.
2. 인쇄물을 타이포그래피, 레이아웃, 일러스트레이션, 사진, 종이, 여백, 인쇄 방법을 고객의 요구에 따른 출간물의 성격에 맞게 선택하여 시각적으로 아름답고 편하게 읽을 수 있도록 최적화된 결과물을 만드는 능력을 함양한다.
3. 편집디자인 소프트웨어를 활용하고 이미지를 편집하며, 편집디자인 계획을 수립하고 시안제작 및 작업실행하여 인쇄 감리를 할 수 있는 능력을 함양한다.
4. 편집디자인 실전 테크닉을 활용하여 포트폴리오 북(eBook 포함) 디자인을 할 수 있는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000486161&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020062241&tracseReqstsCd=&focusId=
"[디지털디자인혼합]UIUX반응형 웹디자인(웹기획,퍼블리셔,영상)2","- 스마트기기에 적용 가능한 서비스에 대하여 사용자경험과 니즈를 분석하여 정보설계, UI설계, 화면설계를 할 수 있는 능력을 함양한다.
- 다양한 해상도에 적용할 수 있는 반응형 웹 사이트 제작 기술(디자인 및 코딩) 능력을 함양한다.
- Adobe XD, Figma를 통해 UI디자인과 프로토타이핑 방법을 익히고 활용할 수 있다.
- 체계적인 기초 디자인 교육을 시작으로 디지털 신기술을 디자인 실무에 적용하고 사용자경험디자인(UX), 사용자인터페이스디자인(UI), 모션그래픽, 영상 편집 등의 교육을 통하여 어떠한 디지털 매체 환경의 변화에도 대처할 수 있는 사용자 중심의 디지털콘텐츠 디자이너를 양성을 목표로 한다.
- 디자인 역량을 강화하기 위해 브랜딩 디자인 프로젝트(주제 선정 및 기획, 콘셉트에 맞는 디자인 제작, Adobe 디자인 툴 활용하여 로고 및 목업 제작, 영상콘텐츠, 웹사이트, 보고서)를 제작할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000494721&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020051610&tracseReqstsCd=&focusId=
(제품디자인) 기계설계(오토캐드(AutoCAD)2D+3D형상모델링) & 3D프린팅 C,"○ 디자인 의도가 반영된 실제품과 같은 산업용모델을 스케치렌더링하고 모델링 공구와 장비 및 컴퓨터를 사용하여 다양한 산업용 모델을 제작할 수 있다.
- CAD 프로그램을 활용하여 제도 규칙에 따른 2D 도면을 작성하고, 확인하여 가공 및 제작에 필요한 2D도면 정보를 도출할 수 있다.
- 기계설계 규정에 따라 치수 및 공차를 표현하고, 도면 데이터를 관리할 수 있다.
- CAD 프로그램을 사용자 작업 환경에 맞도록 설정하고, 모델링할 수 있다.
- 형상 설계 오류를 사전에 검증하고 수정하여, 가공 및 제작에 필요한 형상에 관한 정보를 도출할 수 있다.
- 기 작성된 조립도 및 부품도에서 표준부품을 파악하여 설계 규격을 준비하고, 투상도법으로부터 입체 형상을 구현하여 조립부분의 형상을 분석할 수 있다.
- 요소부품의 기능에 최적한 형상, 치수 및 주요 공차를 파악하고, 조립도와 부품도에서 설계방법, 재질, 작업설비 및 방법을 결정할 수 있다.
- 전반적인 제품특성에 대한 시장 환경의 이해를 바탕으로 경쟁사ㆍ경쟁제품의 현황, 시장 환경, 디자인 트렌드 등을 파악하고 조사하여 분석 자료의 기본을 분류할 수 있다.
- 2D, 3D 모델링이나 도면 작업 후 최종디자인을 확정하는 단계로서 다양한 제작 기법을 통해 소재,색상,구조,동작 등을 확인하고, 기구,금형설계 및 마케팅 프로모션을 위한 모형을 제작 및 관리할 수 있다.
- 디자인 아이디어 발상 단계에서 선정된 아이디어 안들을 컴퓨터를 포함한 유사 도구를 이용하여 가상 공간상에 사실적이고 정밀하게 구현하여 구체화 할 수 있다.
- 모델링된 데이터를 바탕으로 실제 적용될 수 있는 CMF(Color,Material,Finishing)를 구체화하여 실제 의사결정을 할 수 있다.
- 고정 및 가변요소를 구분하여 다양한 경험과 새로운 신소재와 신기술을 융합하여 넓은 시각에서 창의적인 제품 아이디어를 전개해 나갈 수 있다.
- 구체화된 아이디어를 시각화하는 단계로서 다양한 표현기법을 활용하여 제품 아이디어를 전개해 나갈 수 있다.
- 시각화된 아이디어 스케치에 소재,질감,작동원리,양산방법에 대한 구체적인 방안 등을 표현하여 아이디어를 전개해 나갈 수 있다.
- 3D프린터에 적합한 슬라이서 및 하드웨어를 세팅하고 출력을 위한 최적화 상태를 만들 수 있다.
- 3D프린팅 디자인 데이터를 입체 형태의 결과물로 출력하고,이를 후처리하여 최종 결과물을 완성할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000491304&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020049409&tracseReqstsCd=&focusId=
[공공디자인]트렌디한 디자인을 위한 포토샵 일러스트활용 공공디자이너 양성과정,"1. 일반 공중의 공공성과 심미성을 향상시키도록 국가,지자체 및 공공기관의 브랜드, 각종 용품이나 전시물 등을 디자인 제작하는 능력을 함양한다.
2. 시각정보 전달을 목적으로 콘셉트에 맞는 아이디어를 발상하여 디자인 요소를 시각화하고 매체별 다양한 제작기법을 활용하여 창의적으로 표현하는 능력을 함양한다.
3. 전시장에서 전시물과 수요자간의 효과적 커뮤니케이션을 극대화 하기위해 클라이언트의 요구사항을 바탕으로 전시콘텐츠 수요자와 공급자의 요구에 맞게 창의적 전시공간을 조사, 기획하는 능력을 함양한다.
4. 색채와 관련된 자료를 수집하고 분석하여 다양한 디자인 환경에서 요구하는 용도와 목적에 맞게 매체별 색채를 기획하고 개발하여 표현하는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000471836&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020016714&tracseReqstsCd=&focusId=
[디지털컨버전스]웹개발자를 향한 리엑트(React) 활용 프론트엔드 개발자(SPA) A,"- 컴퓨터 프로그래밍을 활용하여 디지털 환경을 지원하기 위한 소프트웨어를 설계, 구현 및 테스트를 수행하고, 이를 이행할 수 있는 능력을 함양할 수 있다.
- UI 프레임워크와 스크립트 언어를 활용하여 프론트엔드 개발 역량을 함양하고 웹 애플리케이션을 개발할 수 있다.
- 개발언어 및 프레임워크를 활용한 프로그래밍 능력을 배양하여 웹 애플리케이션을 개발할 수 있다.
- 프로그래밍 언어를 활용하여 서버와 통신하고 비동기 프로그래밍을 개발 할 수 있다.
- 관계형 데이터베이스의 SQL을 사용하여 애플리케이션에 적합한 데이터를 정의하고, 조작하며, 제어하는 능력을 함양할 수 있다.
- 리엑트(React)를 활용하여 싱글 페이지 애플리케이션(SPA) 및 모바일 애플리케이션 개발 능력을 함양할 수 있다.
- 디지털 기술을 기반으로 다양한 기기와의 융합을 통해 4차 산업시대에 부응하는 새로운 형태의 융합 비즈니스를 창출하기 위한 필요 기능 및 기술의 활용 능력을 확보할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000471857&tracseTme=4&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020016714&tracseReqstsCd=&focusId=
"(지역특화) AI 기반 시각편집디자이너 실무 과정 (포토샵, 일러스트, 인디자인, 미드저니, GPT)","지역 내의 광고콘텐츠기획 및 제작 종사자의 업무가 산업구조변화됨에 따라 기업의 니즈를 반영한 기획, 계획, 설계 및 신기술 Ai와 협업하는 능력을 학습하여 multitasking 업무 능력을 함양 하여 변화되는 산업구조변화에 따른 맞춤형 인재 양성을 목표.\
대전지역 특화 산업 기반의 주제로 프로젝트를 진행하여 creative로써 기획부터 제작까지의 지역 특성에 맞는 실무 능력을 학습한 맞춤형 인재 양성.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20253001127140&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020062241&tracseReqstsCd=&focusId=
(산대특) 생성형AI 기반 디지털콘텐츠·스마트워크 융합 실무과정_양성,"생성형 AI 기술을 기반으로 한 디지털콘텐츠 제작과 스마트워크 자동화 역량을 동시에 배양하여, 기업의 디지털 전환(DX) 및 AI 전환(AX) 수요에 대응할 수 있는 실무형 인재를 양성하는 것을 목표로 한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20253001131722&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020055245&tracseReqstsCd=&focusId=
챗GPT와 엑셀을 활용한 스마트 업무자동화,"- 생성형 AI와 ChatGPT의 개념 및 사무자동화 적용 방식을 이해할 수 있다.
- GPT를 활용해 엑셀 데이터를 정리하고 보고용 표를 자동 작성할 수 있다.
- 업무문서(회의록, 이메일 등)를 자동으로 생성하고 편집할 수 있다.
- 생성형 AI 도구를 실무에 적용할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20250000538144&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020014953&tracseReqstsCd=&focusId=
심화_AI기반 지능형 솔루션 개발 과정,"AI 솔루션 개발 핵심기술, 생성형 AI와 RPA를 결합한 Hyper Automation 프로젝트, 컴퓨터비전을 이용한 위험 예측 경보 AI 솔루션 개발 등의 학습을 진행한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000498258&tracseTme=5&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020044601&tracseReqstsCd=&focusId=
심화_생성형 AI활용 인재양성과정 (조별멘토),"딥러닝을 활용한 영상, 음성, 자연어 인식프로젝트, 딥러닝 기반의 생성 모델 활용 프로젝트, 영상기반 AI 수면측정 웹 어플리케이션 2. GPT를 활용한 시각장애인 보조용 음성인식 정보 플랫폼 3. GPT API를 활용한 소기업/소상공인을 위한 쉽고 빠른 대화형 AI 맞춤 생성 서비스 4. 광고주 및 크리에이터를 대상으로 유튜브 플랫폼에서 필요한 정보를 효율적으로 제공하는 AI 서비스 등의 학습을 진행한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000459066&tracseTme=12&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020056026&tracseReqstsCd=&focusId=
사업주_빅데이터 AI CEO 과정,"자연어처리 기초 및 응용 (신효필) NLP 개념과 기술 소개 텍스트 데이터 처리 및 분석 감성 분석, 요약, 번역 실습 NLP 비즈니스 적용 전략 AI 프로젝트 구현 및 관리 (박우진) AI 프로젝트 기획 및 실행 팀 관리, 자원 배분, 일정 관리 성과 측정 및 평가 프로젝트 사례 연구 및 분석 AI 시각화 기술 및 응용 (박현우) 데이터 시각화 기초 및 도구 대시보드 설계 및 구현 인사이트 도출을 위한 시각화 전략 시각화 프로젝트 실습 및 리뷰 3-4개월차: 경영전략과 AI, AI 비즈니스 전략 (이원종) AI를 통한 비즈니스 모델 혁신 시장 분석 및 경쟁 전략 AI 기반의 마케팅 및 판매 전략 ROI 측정 및 전략적 투자 결정 산업 AI (박건수) 다양한 산업에서의 AI 적용 사례. 산업별 AI 전략과 도전 과제. 산업별 데이터 분석 및 AI 기술 활용. 산업 혁신을 위한 AI 기술의 통합 및 최적화. 핀테크 AI (이종섭) 핀테크 산업의 개념과 AI의 역할. AI를 활용한 금융 혁신과 서비스. 핀테크 산업의 도전과제와 기회. 핀테크 AI 사례 연구 및 트렌드 분석., AI 윤리과제 (김희진) AI 윤리의 중요성과 기본 원칙. AI 윤리적 문제와 해결 방안. AI 규제, 법률 및 정책. 윤리적 AI 개발 및 적용을 위한 전략 등의 수업을 진행한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000459381&tracseTme=4&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020028057&tracseReqstsCd=&focusId=
차세대 광고 영상 콘텐츠 제작(디지털 사이니지 플랫폼 디자인),"차세대 디지털 사이니지 플랫폼 디자인을 위해 생성형 AI를 활용하여 광고 영상 콘텐츠를 기획하고, 사이니지 디스플레이 화면에 맞게 반응형 구현이 가능한 광고 영상 콘텐츠를 제작할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20243001059131&tracseTme=7&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020048300&tracseReqstsCd=&focusId=
(K-디지털트레이닝) 인공지능(AI-X) 프로젝트 부트캠프,"딥러닝을 활용한 영상, 음성, 자연어 인식 프로젝트, 딥러닝 기반의 생성 모델을 활용 프로젝트, 프로젝트 강사를 오전, 오후로 배분하여 오전에는 프로젝트의 기초단계인 역량파악부터 코드체크, 방향도출, 이슈사항 등을 체크한다. 오후에는 프로젝트 기획, 설계, 진행 등을 확인하여 프로젝트의 품질을 확인하고 산출물을 나오게끔 프로젝트 구축 안내한다. 성공적인 프로젝트를 완성하기 위해 환류체계를 구축해 나간다. [A] ChatGPT와 검색 시스템을 이용한 페르소나(사람,동물,장난감) 부여 ChatBot [B] GPT 모델 기반의 뉴스 자동 생성 프로그램 [C] ChatGPT와 STT/TTS를 활용한 사용자 맞춤형 언어 교육 프로그램 [D] ChatGPT와 이미지 생성 모델을 활용한 심리상담 서비스 등을 진행한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20230000455530&tracseTme=6&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020037340&tracseReqstsCd=&focusId=
"[공공디자인]트렌디한 디자인을 위한 AI활용 공공디자이너(일러,포토,인디자인)","1. 일반 공중의 공공성과 심미성을 향상시키도록 국가,지자체 및 공공기관의 브랜드, 각종 용품이나 전시물 등을 AI를 활용한 디자인 제작하는 능력을 함양한다.
2. 시각정보 전달을 목적으로 콘셉트에 맞는 아이디어를 발상하여 디자인 요소를 시각화하고 매체별 다양한 제작기법을 활용하여 창의적으로 표현하는 능력을 함양한다.
3. 전시장에서 전시물과 수요자간의 효과적 커뮤니케이션을 극대화 하기위해 클라이언트의 요구사항을 바탕으로 전시콘텐츠 수요자와 공급자의 요구에 맞게 창의적 전시공간을 조사, 기획하는 능력을 함양한다.
4. 색채와 관련된 자료를 수집하고 분석하여 다양한 디자인 환경에서 요구하는 용도와 목적에 맞게 매체별 색채를 기획하고 개발하여 표현하는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000486175&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020062241&tracseReqstsCd=&focusId=
"[스마트웹&콘텐츠개발]UI/UX & 프론트엔드(반응형웹,피그마,리엑트,SQL)개발자 양성 C","1. 다양한 스마트기기 플랫폼에 적용 가능한 웹기반의 콘텐츠서비스를 기획, 분석, 설계, 구현, 테스트, 배포 및 유지 보수하는 능력을 함양할 수 있다.
2. 웹 및 모바일 애플리케이션 개발을 위하여 애플리케이션의 요구사항을 확인하고 분석하는 능력을 함양할 수 있다.
3. 애플리케이션을 설계, 구현 및 테스트를 수행하고, 서비스를 개선하는 업무능력을 함양할 수 있다.
4. 관계형데이터베이스에서 SQL을 사용하여 애플리케이션의 기능에 적합한 데이터를 정의하고, 조작하며, 제어하는 능력을 함양할 수 있다.
5. 현대적 웹 애플리케이션을 개발하기 위한 표준 자바스크립트(ECMAScript), 리엑트(React)를 활용하여 모던 웹 개발 능력을 함양할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000491457&tracseTme=4&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020016714&tracseReqstsCd=&focusId=
[멀티미디어] AI활용 기초부터 시작하는 트렌디한 영상편집디자이너,"1. 영상 및 3D 콘텐츠를 제작하는 기능을 습득하고 디지털콘텐츠 구현을 위한 프로그래밍과 콘텐츠와 관계되는 다양한 산업과 융복합하는 기능 및 기술을 함양한다.
2. 멀티미디어 콘텐츠 제작에 필요한 저작도구를 사용하여 디지털콘텐츠, 영상콘텐츠 등을 제작하는 능력을 함양한다.
3. 다양한 광고물을 기획, 제작하는 능력을 함양한다.
4. 멀티미디어 콘텐츠 저작도구와 그래픽 소프트웨어를 통합적으로 활용할 수 있는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000484180&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020062241&tracseReqstsCd=&focusId=
"(게임콘텐츠제작) 게임콘텐츠제작 실무자 양성과정(2D원화, 3D모델링)","게임콘텐츠제작 중 2D/3D 게임그래픽 캐릭터 및 배경디자인,애니메이션 등 제작, 기획방법을 습득하고, 응용연습 및 포트폴리오 제작을 통하여 게임콘텐츠제작 관련 실무능력을 배양하여 게임콘텐츠분야 회사 취업 또는 창업을 할 수 있다.

능력단위별 목표
*게임 개발에 활용할 수 있도록 게임 원화 디자인을 기반으로 배경을 설계하고 제작할 수 있다.
*게임 개발에 활용할 수 있도록 게임 원화 디자인을 기반으로 캐릭터를 설계하고 제작할 수 있다.
*게임의 기획 내용을 바탕으로 창의적인 아이디어를 시각화하여 캐릭터의 콘셉트 원화 및 제작용 원화를 제작할 수 있다.
*게임 개발에 활용할 수 있도록 게임 트렌드와 게임 콘텐츠를 분석하여 구성 요소를 도출하고 게임 기획 초안 문서를 작성할 수 있다.
*게임개발에 활용할 수 있도록 기획내용을 바탕으로 2D 애니메이션을 설계하고 제작할 수 있다.
*캐릭터 원화 디자인을 3차원 그래픽으로 표현하기 위해 그래픽 소프트웨어를 활용하여 캐릭터의 3차원 형태를 모델링을 하고, 색상과 질감을 표현하는 텍스쳐 맵핑을 제작할 수 있다.
*배경 원화 디자인을 3차원 그래픽으로 표현하기 위해 그래픽 소프트웨어를 활용하여 배경의 3차원 형태를 모델링을 하고, 색상과 질감을 표현하는 텍스쳐 맵핑을 제작할 수 있다.
*게임개발에 활용할 수 있도록 기획내용을 바탕으로 3D 애니메이션을 설계하고 제작할 수 있다.
*사용자가 게임 플레이를 통해서 핵심욕구를 충족할 수 있도록 밸런스 방향을 설정하여 밸런스 공식 기획, 데이터 작성, 공간 설계하여 콘텐츠를 배치할 수 있다.
*사전에 기획된 내용을 구현할 수 있도록 게임에 적용할 시스템 규칙, 공식, 테이블을 기획할 수 있다.
*게임의 구조와 사용자 요구를 분석한 UI/UX 기획을 바탕으로 시인성과 사용성이 고려된 레이아웃 디자인으로 인터페이스 리소스를 제작할 수 있다.
*사용자가 게임 플레이를 원활하게 진행할 수 있도록 게임화면을 구성하고 조작방식을 기획할 수 있다.
*게임 개발에 활용할 수 있도록 게임의 세계관을 창작하고 이에 따라 시나리오, 캐릭터, 배경을 기획할 수 있다.
*게임의 원활한 서비스를 위하여 사용자를 관리하고, 커뮤니티를 모니터링하며, 게임콘텐츠를 관리 운영할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000465959&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020035867&tracseReqstsCd=&focusId=
